id,user,game,rating
45966,124725852,Portal 2,1.0
45967,124725852,Left 4 Dead 2,1.0
45968,124725852,Remnants Of Isolation,1.0
45969,124725852,ORION Prelude,1.0
45970,124725852,RPG Maker XP,1.0
45971,124725852,Survivalist,1.0
45972,124725852,Day of Defeat Source,1.0
45973,124725852,Half-Life 2 Deathmatch,1.0
45974,124725852,Commando Jack,1.0
45975,124725852,Savage Lands,1.0
45976,124725852,Worms Armageddon,1.0
45977,124725852,Portal,1.0
45978,124725852,Arma 2,1.0
45979,124725852,Counter-Strike Source,1.0
45980,124725852,Shark Attack Deathmatch 2,1.0
45981,124725852,Goat Simulator,1.0
45982,124725852,Race The Sun,1.0
45983,124725852,Spoiler Alert,1.0
45984,124725852,Dragon Age Origins,1.0
45985,124725852,GRID 2,1.0
45986,124725852,GRAV,1.0
45987,124725852,Zeno Clash,1.0
45988,124725852,Far Cry,1.0
45989,124725852,DiRT Showdown,1.0
45990,124725852,Yury,1.0
45991,124725852,Dead Effect,1.0
45992,124725852,Team Fortress Classic,1.0
45993,124725852,Stealth Bastard Deluxe,1.0
45994,124725852,Half-Life 2,1.0
45995,124725852,Heroes & Generals,1.0
45996,124725852,Jagged Alliance Crossfire,1.0
45997,124725852,Axis Game Factory's AGFPRO 3.0,1.0
45998,124725852,Worms Clan Wars,1.0
45999,124725852,Half-Life,1.0
46000,124725852,Fancy Skulls,1.0
46001,124725852,Team Fortress 2,1.0
46002,124725852,Half-Life Source,1.0
46003,124725852,Gun Monkeys,1.0
46004,124725852,Hacker Evolution,1.0
46005,124725852,Survarium,1.0
46006,124725852,Wild Warfare,1.0
46007,124725852,Galaxy on Fire 2 Full HD,1.0
46008,124725852,Colin McRae Rally,1.0
46009,124725852,System Shock 2,1.0
46010,124725852,Another Perspective,1.0
46011,124725852,"Ben There, Dan That!",1.0
46012,124725852,Savant - Ascent,1.0
46013,124725852,Organic Panic,1.0
46014,124725852,Counter-Strike Condition Zero Deleted Scenes,1.0
46015,124725852,Trove,1.0
46016,124725852,LA Cops,1.0
46017,124725852,Counter-Strike,1.0
46018,124725852,Combat Wings Battle of Britain,1.0
46019,124725852,Counter-Strike Condition Zero,1.0
46020,124725852,8BitMMO,1.0
46021,124725852,Realm of the Mad God,1.0
46022,154940949,Counter-Strike Global Offensive,5.0
46023,154940949,Borderlands The Pre-Sequel,5.0
46024,154940949,War Thunder,3.0
46025,154940949,Rocket League,2.0
46026,154940949,PlanetSide 2,2.0
46027,154940949,Warframe,2.0
46028,154940949,PAYDAY 2,1.0
46029,154940949,Borderlands 2,1.0
46030,154940949,H1Z1,1.0
46031,154940949,Tom Clancy's Ghost Recon Phantoms - NA,1.0
46032,154940949,Counter-Strike Source,1.0
46033,154940949,Unturned,1.0
46034,154940949,The Lord of the Rings Online,1.0
46035,154940949,Hitman Absolution,1.0
46036,154940949,Sniper Elite 3,1.0
46037,154940949,Star Trek Online,1.0
46038,154940949,Sid Meier's Civilization Beyond Earth,1.0
46039,154940949,Ascend Hand of Kul,1.0
46040,154940949,Cry of Fear,1.0
46041,154940949,F.E.A.R. Online,1.0
46042,154940949,Team Fortress 2,1.0
46043,154940949,Happy Wars,1.0
46044,231026651,Counter-Strike Global Offensive,5.0
46045,231026651,ARK Survival Evolved,5.0
46046,231026651,PAYDAY 2,5.0
46047,231026651,Dota 2,5.0
46048,231026651,Robocraft,5.0
46049,231026651,GRAV,4.0
46050,231026651,Survarium,2.0
46051,231026651,Loadout,1.0
46052,231026651,No More Room in Hell,1.0
46053,231026651,Euro Truck Simulator 2,1.0
46054,231026651,Besiege,1.0
46055,231026651,Dying Light,1.0
46056,231026651,Team Fortress 2,1.0
46057,231026651,Dragons and Titans,1.0
46058,231026651,Dirty Bomb,1.0
46059,231026651,Gear Up,1.0
46060,231026651,Nosgoth,1.0
46061,231026651,Toribash,1.0
46062,231026651,Fishing Planet,1.0
46063,231026651,Everlasting Summer,1.0
46064,231026651,HAWKEN,1.0
46065,216217925,Strife,5.0
46066,216217925,Bloodline Champions,4.0
46067,216217925,Unturned,2.0
46068,216217925,Team Fortress 2,2.0
46069,216217925,Prime World,1.0
46070,216217925,Serious Sam HD The Second Encounter,1.0
46071,216217925,AirMech,1.0
46072,216217925,Tom Clancy's Ghost Recon Phantoms - NA,1.0
46073,216217925,Smashmuck Champions,1.0
46074,155071993,Football Manager 2014,3.0
46075,155071993,Pro Evolution Soccer 2014,1.0
46076,155071993,Arma 3,1.0
46077,155071993,Microsoft Flight Simulator X Steam Edition,1.0
46078,155071993,Call of Duty Ghosts,1.0
46079,155071993,Assetto Corsa,1.0
46080,155071993,Call of Duty Ghosts - Multiplayer,1.0
46081,73521885,Call of Duty Black Ops - Multiplayer,3.0
46082,73521885,Call of Duty Black Ops,1.0
46083,73521885,Team Fortress 2,1.0
46084,182592900,Dota 2,1.0
46085,69821151,Counter-Strike Source,1.0
46086,148528469,Sid Meier's Civilization V,1.0
46087,104900462,Sniper Elite V2,5.0
46088,201023624,The Elder Scrolls V Skyrim,5.0
46089,201023624,Middle-earth Shadow of Mordor,2.0
46090,290225336,Dota 2,1.0
46091,150903970,Dota 2,1.0
46092,204147089,Sacred 3,5.0
46093,190628198,Red Crucible Firestorm,1.0
46094,190628198,Marvel Heroes 2015,1.0
46095,26808868,Counter-Strike Global Offensive,5.0
46096,26808868,Call of Duty Modern Warfare 2 - Multiplayer,4.0
46097,26808868,Middle-earth Shadow of Mordor,3.0
46098,26808868,"Warhammer 40,000 Dawn of War II",3.0
46099,26808868,Anno 2070,3.0
46100,26808868,Far Cry 4,2.0
46101,26808868,Dead Space,2.0
46102,26808868,Arma 2 Operation Arrowhead,2.0
46103,26808868,The Walking Dead,2.0
46104,26808868,METAL GEAR SOLID V THE PHANTOM PAIN,1.0
46105,26808868,Counter-Strike,1.0
46106,26808868,Sid Meier's Civilization V,1.0
46107,26808868,Alien Isolation,1.0
46108,26808868,Command and Conquer 3 Tiberium Wars,1.0
46109,26808868,South Park The Stick of Truth,1.0
46110,26808868,Tomb Raider,1.0
46111,26808868,The Witcher 2 Assassins of Kings Enhanced Edition,1.0
46112,26808868,Metro Last Light,1.0
46113,26808868,Chivalry Medieval Warfare,1.0
46114,26808868,Arma 2,1.0
46115,26808868,Tom Clancy's Splinter Cell Blacklist,1.0
46116,26808868,Brothers - A Tale of Two Sons,1.0
46117,26808868,Natural Selection 2,1.0
46118,26808868,Dishonored,1.0
46119,26808868,The Elder Scrolls V Skyrim,1.0
46120,26808868,Star Trek Online,1.0
46121,26808868,Counter-Strike Source,1.0
46122,26808868,Battlefield 2,1.0
46123,26808868,Half-Life 2 Episode Two,1.0
46124,26808868,Insurgency,1.0
46125,26808868,Aliens Colonial Marines,1.0
46126,26808868,Batman Arkham City GOTY,1.0
46127,26808868,Kerbal Space Program,1.0
46128,26808868,Call of Duty Modern Warfare 2,1.0
46129,26808868,Altitude,1.0
46130,26808868,Deadlight,1.0
46131,26808868,"Warhammer 40,000 Dawn of War II  Retribution",1.0
46132,26808868,Europa Universalis III,1.0
46133,26808868,Call of Duty 4 Modern Warfare,1.0
46134,26808868,Thief,1.0
46135,26808868,Resident Evil 5 / Biohazard 5,1.0
46136,26808868,Portal 2,1.0
46137,26808868,Napoleon Total War,1.0
46138,26808868,Fallout 3,1.0
46139,26808868,Left 4 Dead 2,1.0
46140,26808868,The Witcher Enhanced Edition,1.0
46141,26808868,Burnout Paradise The Ultimate Box,1.0
46142,26808868,Democracy 3,1.0
46143,242351732,Dota 2,1.0
46144,149150848,Dota 2,5.0
46145,110209964,Team Fortress 2,1.0
46146,65341706,Counter-Strike,3.0
46147,65341706,Counter-Strike Condition Zero,1.0
46148,174342589,Team Fortress 2,5.0
46149,41846650,Counter-Strike,5.0
46150,41846650,Alien Swarm,1.0
46151,41846650,Half-Life,1.0
46152,42198457,Sid Meier's Civilization V,5.0
46153,42198457,La Tale,4.0
46154,42198457,FTL Faster Than Light,2.0
46155,42198457,Pixel Piracy,1.0
46156,42198457,Fallout New Vegas,1.0
46157,42198457,Half-Life 2,1.0
46158,42198457,Team Fortress 2,1.0
46159,42198457,Fallout 3 - Game of the Year Edition,1.0
46160,42198457,King Arthur's Gold,1.0
46161,130758906,Dota 2,5.0
46162,244480793,Team Fortress 2,1.0
46163,18500119,Counter-Strike,5.0
46164,18500119,Day of Defeat,5.0
46165,18500119,NBA 2K15,5.0
46166,18500119,Call of Duty Black Ops - Multiplayer,2.0
46167,18500119,Call of Duty Black Ops,2.0
46168,18500119,Robocraft,1.0
46169,18500119,Left 4 Dead 2,1.0
46170,18500119,Dino D-Day,1.0
46171,18500119,Half-Life,1.0
46172,10599862,Total War ROME II - Emperor Edition,5.0
46173,10599862,Mount & Blade Warband,5.0
46174,10599862,Path of Exile,5.0
46175,10599862,Elite Dangerous,5.0
46176,10599862,Crusader Kings II,5.0
46177,10599862,Football Manager 2014,5.0
46178,10599862,Total War ATTILA,5.0
46179,10599862,Galactic Civilizations III,5.0
46180,10599862,Football Manager 2013,5.0
46181,10599862,Total War SHOGUN 2,5.0
46182,10599862,The Elder Scrolls V Skyrim,5.0
46183,10599862,XCOM Enemy Unknown,5.0
46184,10599862,DARK SOULS II,5.0
46185,10599862,The Witcher 3 Wild Hunt,5.0
46186,10599862,Empire Total War,5.0
46187,10599862,Pro Evolution Soccer 2015,5.0
46188,10599862,Dark Souls Prepare to Die Edition,5.0
46189,10599862,ARK Survival Evolved,5.0
46190,10599862,NBA 2K14,5.0
46191,10599862,NBA 2K15,5.0
46192,10599862,Football Manager 2015,5.0
46193,10599862,The Witcher 2 Assassins of Kings Enhanced Edition,5.0
46194,10599862,Europa Universalis IV,5.0
46195,10599862,DayZ,5.0
46196,10599862,Fallout 4,5.0
46197,10599862,Dota 2,5.0
46198,10599862,Divinity Original Sin,5.0
46199,10599862,METAL GEAR SOLID V THE PHANTOM PAIN,5.0
46200,10599862,Far Cry 3,5.0
46201,10599862,Pillars of Eternity,5.0
46202,10599862,Sid Meier's Civilization V,5.0
46203,10599862,Medieval II Total War,5.0
46204,10599862,Baldur's Gate II Enhanced Edition,5.0
46205,10599862,Arma 3,5.0
46206,10599862,Bound By Flame,5.0
46207,10599862,Middle-earth Shadow of Mordor,5.0
46208,10599862,Banished,5.0
46209,10599862,Might & Magic Heroes VI,5.0
46210,10599862,Hitman Absolution,5.0
46211,10599862,Dragon Age II,5.0
46212,10599862,H1Z1,5.0
46213,10599862,Deus Ex Human Revolution,5.0
46214,10599862,Medieval II Total War Kingdoms,5.0
46215,10599862,Tom Clancy's Ghost Recon Future Soldier,5.0
46216,10599862,NOBUNAGA'S AMBITION Sphere of Influence,5.0
46217,10599862,Europa Universalis III,5.0
46218,10599862,Tom Clancy's Splinter Cell Blacklist,5.0
46219,10599862,NBA 2K16,5.0
46220,10599862,Anno 2070,5.0
46221,10599862,DARK SOULS II Scholar of the First Sin,5.0
46222,10599862,The Walking Dead Season Two,5.0
46223,10599862,Napoleon Total War,5.0
46224,10599862,The Walking Dead,5.0
46225,10599862,Global Agenda,5.0
46226,10599862,Company of Heroes 2,5.0
46227,10599862,State of Decay,4.0
46228,10599862,FTL Faster Than Light,4.0
46229,10599862,Company of Heroes Opposing Fronts,4.0
46230,10599862,Assassin's Creed III,4.0
46231,10599862,The Wolf Among Us,4.0
46232,10599862,Call of Duty Black Ops - Multiplayer,4.0
46233,10599862,Might & Magic X - Legacy ,4.0
46234,10599862,Dead Island,4.0
46235,10599862,Darksiders II,4.0
46236,10599862,L.A. Noire,4.0
46237,10599862,Tropico 4,3.0
46238,10599862,Wasteland 2,3.0
46239,10599862,X3 Terran Conflict,3.0
46240,10599862,Fallout New Vegas,3.0
46241,10599862,Game of Thrones - A Telltale Games Series,3.0
46242,10599862,King's Bounty The Legend,3.0
46243,10599862,Knights of Honor,3.0
46244,10599862,Endless Space,3.0
46245,10599862,Sleeping Dogs,3.0
46246,10599862,Wings of Prey,3.0
46247,10599862,"Warhammer 40,000 Dawn of War II",3.0
46248,10599862,Counter-Strike Global Offensive,3.0
46249,10599862,Divinity II - Ego Draconis,3.0
46250,10599862,Star Wars The Force Unleashed Ultimate Sith Edition,3.0
46251,10599862,Counter-Strike Source,3.0
46252,10599862,Rising Storm/Red Orchestra 2 Multiplayer,2.0
46253,10599862,BioShock Infinite,2.0
46254,10599862,Kingdoms of Amalur Reckoning,2.0
46255,10599862,Watch_Dogs,2.0
46256,10599862,Left 4 Dead 2,2.0
46257,10599862,Tropico 5,2.0
46258,10599862,Shadowrun Returns,2.0
46259,10599862,Dawn of Discovery,2.0
46260,10599862,Assassin's Creed Brotherhood,2.0
46261,10599862,Left 4 Dead,2.0
46262,10599862,Hitman Blood Money,2.0
46263,10599862,Battlefield Bad Company 2,2.0
46264,10599862,The Last Remnant,2.0
46265,10599862,Rebel Galaxy,2.0
46266,10599862,Call of Duty Modern Warfare 2 - Multiplayer,2.0
46267,10599862,The Settlers 7 Paths to a Kingdom - Gold Edition,2.0
46268,10599862,BRINK,2.0
46269,10599862,Natural Selection 2,2.0
46270,10599862,Metro 2033,2.0
46271,10599862,Lords Of The Fallen,2.0
46272,10599862,FINAL FANTASY XIII,2.0
46273,10599862,Starpoint Gemini 2,2.0
46274,10599862,Saints Row The Third,2.0
46275,10599862,Call of Duty Modern Warfare 2,2.0
46276,10599862,Xenonauts,2.0
46277,10599862,Tom Clancy's Splinter Cell Conviction,2.0
46278,10599862,Dungeon Defenders,2.0
46279,10599862,Dead Space 2,2.0
46280,10599862,Max Payne 3,2.0
46281,10599862,Call of Duty Ghosts,2.0
46282,10599862,Tomb Raider,1.0
46283,10599862,Men of War Assault Squad,1.0
46284,10599862,Remember Me,1.0
46285,10599862,Fable Anniversary,1.0
46286,10599862,Darksiders,1.0
46287,10599862,Call of Duty Black Ops,1.0
46288,10599862,Batman Arkham Asylum GOTY Edition,1.0
46289,10599862,Fallen Enchantress,1.0
46290,10599862,METAL GEAR RISING REVENGEANCE,1.0
46291,10599862,Call of Duty Black Ops II,1.0
46292,10599862,Dishonored,1.0
46293,10599862,Dead Island Riptide,1.0
46294,10599862,The Banner Saga,1.0
46295,10599862,DmC Devil May Cry,1.0
46296,10599862,The Guild II Renaissance,1.0
46297,10599862,Mount & Blade With Fire and Sword,1.0
46298,10599862,Amnesia The Dark Descent,1.0
46299,10599862,Metro Last Light,1.0
46300,10599862,Call of Duty Black Ops II - Multiplayer,1.0
46301,10599862,King Arthur - The Role-playing Wargame,1.0
46302,10599862,Deus Ex Game of the Year Edition,1.0
46303,10599862,X3 Albion Prelude,1.0
46304,10599862,Grand Ages Rome,1.0
46305,10599862,Age of Wonders III,1.0
46306,10599862,PlanetSide 2,1.0
46307,10599862,South Park The Stick of Truth,1.0
46308,10599862,Two Worlds Epic Edition,1.0
46309,10599862,Mark of the Ninja,1.0
46310,10599862,Grand Theft Auto V,1.0
46311,10599862,Company of Heroes,1.0
46312,10599862,Borderlands,1.0
46313,10599862,Mirror's Edge,1.0
46314,10599862,Team Fortress 2,1.0
46315,10599862,RAGE,1.0
46316,10599862,Dungeon Siege III,1.0
46317,10599862,Disciples III Renaissance,1.0
46318,10599862,Resident Evil 6 / Biohazard 6,1.0
46319,10599862,X Rebirth,1.0
46320,10599862,Chivalry Medieval Warfare,1.0
46321,10599862,Age of Empires III Complete Collection,1.0
46322,10599862,Nether,1.0
46323,10599862,Titan Quest,1.0
46324,10599862,Men of War,1.0
46325,10599862,Hunted The Demon's Forge,1.0
46326,10599862,Alan Wake,1.0
46327,10599862,Castlevania Lords of Shadow - Ultimate Edition,1.0
46328,10599862,Contagion,1.0
46329,10599862,Deadlight,1.0
46330,10599862,Borderlands 2,1.0
46331,10599862,Bastion,1.0
46332,10599862,Half-Life 2,1.0
46333,10599862,Men of War Red Tide,1.0
46334,10599862,Titan Quest Immortal Throne,1.0
46335,10599862,Armada 2526,1.0
46336,10599862,Zeno Clash,1.0
46337,10599862,Arma 2 Operation Arrowhead,1.0
46338,10599862,Project Zomboid,1.0
46339,10599862,The Last Federation,1.0
46340,10599862,DOOM 3,1.0
46341,10599862,Arma 2,1.0
46342,10599862,Evochron Mercenary,1.0
46343,10599862,Rodina,1.0
46344,10599862,Grim Dawn,1.0
46345,10599862,Terraria,1.0
46346,10599862,7 Days to Die,1.0
46347,10599862,The Guild II,1.0
46348,10599862,Dominions 4,1.0
46349,10599862,"Warhammer 40,000 Dawn of War II  Retribution",1.0
46350,231805700,Counter-Strike Global Offensive,5.0
46351,260376156,Craft The World,5.0
46352,260376156,Don't Starve,5.0
46353,260376156,Gone Home,1.0
46354,260376156,Guacamelee! Gold Edition,1.0
46355,250238131,Terraria,5.0
46356,250238131,Unturned,2.0
46357,250238131,Mitos.is The Game,1.0
46358,250238131,Counter-Strike Global Offensive,1.0
46359,250238131,Trove,1.0
46360,250238131,Counter-Strike Nexon Zombies,1.0
46361,250238131,Left 4 Dead 2,1.0
46362,250238131,Dota 2,1.0
46363,250238131,Emily is Away,1.0
46364,250238131,Fingered,1.0
46365,250238131,Dead Island Epidemic,1.0
46366,229405602,Dota 2,1.0
46367,146796532,Team Fortress 2,5.0
46368,149711127,Dota 2,1.0
46369,120725512,Team Fortress 2,1.0
46370,162735255,Dota 2,2.0
46371,244992231,Team Fortress 2,5.0
46372,30588978,Half-Life 2 Deathmatch,5.0
46373,30588978,Half-Life 2 Lost Coast,2.0
46374,30588978,World of Guns Gun Disassembly,1.0
46375,30588978,Day of Defeat Source,1.0
46376,30588978,Counter-Strike Source,1.0
46377,119556235,Dota 2,1.0
46378,304395604,Dota 2,1.0
46379,170275839,Dota 2,3.0
46380,170275839,Team Fortress 2,1.0
46381,152567497,Dota 2,1.0
46382,84371132,Team Fortress 2,5.0
46383,84371132,Duke Nukem Forever,2.0
46384,220306050,Dota 2,1.0
46385,64027842,Counter-Strike Source,5.0
46386,64027842,Counter-Strike Global Offensive,5.0
46387,64027842,Left 4 Dead 2,5.0
46388,64027842,Half-Life 2 Deathmatch,1.0
46389,64027842,Dead Island,1.0
46390,64027842,Half-Life 2 Lost Coast,1.0
46391,64027842,Team Fortress 2,1.0
46392,64027842,Dota 2,1.0
46393,64027842,Day of Defeat Source,1.0
46394,78969820,Age of Chivalry,1.0
46395,188713427,Team Fortress 2,2.0
46396,179001573,Dota 2,1.0
46397,128335681,Kingdom Wars,1.0
46398,243808511,Dota 2,5.0
46399,243808511,War Thunder,1.0
46400,243808511,UberStrike,1.0
46401,154330480,Dota 2,4.0
46402,88579585,ARK Survival Evolved,5.0
46403,88579585,TrackMania Stadium,5.0
46404,88579585,Warframe,5.0
46405,88579585,GRID Autosport,5.0
46406,88579585,GameMaker Studio,5.0
46407,88579585,"Warhammer 40,000 Dawn of War - Game of the Year Edition",3.0
46408,88579585,Assetto Corsa,3.0
46409,88579585,FEZ,2.0
46410,88579585,Ori and the Blind Forest,1.0
46411,88579585,Star Wars The Force Unleashed Ultimate Sith Edition,1.0
46412,88579585,Dino D-Day,1.0
46413,88579585,GRID,1.0
46414,88579585,Star Wars - Jedi Knight II Jedi Outcast,1.0
46415,88579585,Defiance,1.0
46416,88579585,Trove,1.0
46417,88579585,Portal,1.0
46418,88579585,Creativerse,1.0
46419,88579585,Halo Spartan Assault,1.0
46420,88579585,Moonbase Alpha,1.0
46421,88579585,Divinity II Developer's Cut,1.0
46422,88579585,Strike Suit Zero,1.0
46423,88579585,Left 4 Dead 2,1.0
46424,88579585,Super Meat Boy,1.0
46425,88579585,LEGO Worlds,1.0
46426,88579585,Star Wars Dark Forces,1.0
46427,110226344,H1Z1,5.0
46428,110226344,H1Z1 Test Server,5.0
46429,110226344,Blacklight Retribution,1.0
46430,110226344,Counter-Strike Global Offensive,1.0
46431,145027235,Dota 2,2.0
46432,73435399,Counter-Strike Source,1.0
46433,96536935,The Elder Scrolls V Skyrim,1.0
46434,96536935,Team Fortress 2,1.0
46435,70915652,Dota 2,5.0
46436,70915652,Fallout New Vegas,5.0
46437,70915652,Team Fortress 2,5.0
46438,70915652,Bastion,1.0
46439,70915652,Psychonauts,1.0
46440,70915652,The Elder Scrolls IV Oblivion ,1.0
46441,70915652,"Warhammer 40,000 Dawn of War II",1.0
46442,70915652,Overlord,1.0
46443,70915652,Audiosurf,1.0
46444,70915652,Half-Life 2,1.0
46445,70915652,Puzzle Quest,1.0
46446,70915652,Torchlight,1.0
46447,70915652,Half-Life 2 Episode One,1.0
46448,70915652,Portal,1.0
46449,70915652,Command and Conquer 4 Tiberian Twilight,1.0
46450,70915652,Titan Quest,1.0
46451,70915652,Saints Row The Third,1.0
46452,70915652,BioShock,1.0
46453,70915652,Plants vs. Zombies Game of the Year,1.0
46454,70915652,Shank,1.0
46455,70915652,Neverwinter Nights 2 Platinum,1.0
46456,70915652,Super Meat Boy,1.0
46457,70915652,BIT.TRIP RUNNER,1.0
46458,70915652,Jamestown,1.0
46459,70915652,Amnesia The Dark Descent,1.0
46460,70915652,PC Gamer,1.0
46461,70915652,Cave Story+,1.0
46462,70915652,Alien Swarm,1.0
46463,70915652,Red Faction Armageddon,1.0
46464,70915652,VVVVVV,1.0
46465,38436635,Team Fortress 2,5.0
46466,38436635,Robocraft,5.0
46467,38436635,DC Universe Online,1.0
46468,38436635,Half-Life 2 Deathmatch,1.0
46469,38436635,Half-Life 2 Lost Coast,1.0
46470,239937501,Team Fortress 2,1.0
46471,88100014,Football Manager 2012,2.0
46472,137732181,Team Fortress 2,1.0
46473,28236623,Team Fortress Classic,1.0
46474,264047092,Sniper Ghost Warrior 2,1.0
46475,159812802,H1Z1,3.0
46476,159812802,Left 4 Dead 2,2.0
46477,159812802,Terraria,1.0
46478,159812802,Garry's Mod,1.0
46479,300759788,Dota 2,1.0
46480,192109670,Dota 2,1.0
46481,184576164,Europa Universalis IV,5.0
46482,184576164,Victoria II,5.0
46483,235358002,Dota 2,5.0
46484,63539914,Call of Duty Modern Warfare 2,1.0
46485,63539914,Call of Duty Modern Warfare 2 - Multiplayer,1.0
46486,224352019,Dota 2,1.0
46487,126718281,The Lord of the Rings War in the North,1.0
46488,122620165,Dota 2,5.0
46489,122620165,Counter-Strike Global Offensive,5.0
46490,122620165,Counter-Strike,2.0
46491,122620165,Saints Row IV,1.0
46492,122620165,"Sir, You Are Being Hunted",1.0
46493,122620165,PAYDAY 2,1.0
46494,122620165,Counter-Strike Source,1.0
46495,122620165,DiggerOnline,1.0
46496,122620165,Garry's Mod,1.0
46497,80988171,Counter-Strike Source,5.0
46498,80988171,Portal 2,5.0
46499,80988171,Broken Sword 1 - Shadow of the Templars Director's Cut,2.0
46500,80988171,Peggle Deluxe,2.0
46501,80988171,VVVVVV,2.0
46502,80988171,Portal,1.0
46503,80988171,Peggle Nights,1.0
46504,80988171,Oddworld Munch's Oddysee,1.0
46505,80988171,Oddworld Stranger's Wrath HD,1.0
46506,166547657,Dota 2,1.0
46507,227844450,TyranoBuilder Visual Novel Studio,2.0
46508,149233338,Dota 2,1.0
46509,197987776,Dota 2,2.0
46510,189020294,Dota 2,2.0
46511,39911920,Counter-Strike,5.0
46512,39911920,Counter-Strike Condition Zero,4.0
46513,67341526,Football Manager 2010,2.0
46514,157906181,Dota 2,1.0
46515,176967288,Toribash,1.0
46516,176967288,Realm of the Mad God,1.0
46517,176967288,World of Guns Gun Disassembly,1.0
46518,176967288,Spiral Knights,1.0
46519,40051659,Call of Duty Modern Warfare 2 - Multiplayer,5.0
46520,40051659,Counter-Strike Source,5.0
46521,40051659,Call of Duty Modern Warfare 2,5.0
46522,40051659,Left 4 Dead,3.0
46523,40051659,Left 4 Dead 2,2.0
46524,40051659,Counter-Strike,1.0
46525,40051659,Counter-Strike Condition Zero,1.0
46526,40051659,Counter-Strike Condition Zero Deleted Scenes,1.0
46527,40051659,Portal,1.0
46528,29052354,Counter-Strike Source,5.0
46529,29052354,Counter-Strike,5.0
46530,29052354,Team Fortress 2,2.0
46531,29052354,Counter-Strike Global Offensive,1.0
46532,98848653,Warframe,5.0
46533,98848653,Red Orchestra Ostfront 41-45,5.0
46534,98848653,METAL GEAR SOLID V THE PHANTOM PAIN,5.0
46535,98848653,Killing Floor,5.0
46536,98848653,Terraria,5.0
46537,98848653,Starbound,5.0
46538,98848653,State of Decay,5.0
46539,98848653,The Elder Scrolls V Skyrim,5.0
46540,98848653,The Witcher 3 Wild Hunt,5.0
46541,98848653,Project Zomboid,3.0
46542,98848653,Metro 2033,3.0
46543,98848653,Wolfenstein The New Order,3.0
46544,98848653,DARK SOULS II Scholar of the First Sin,3.0
46545,98848653,Endless Space,3.0
46546,98848653,BioShock Infinite,2.0
46547,98848653,Saints Row IV,2.0
46548,98848653,The Long Dark,2.0
46549,98848653,Dishonored (RU),2.0
46550,98848653,Shadowrun Hong Kong,2.0
46551,98848653,Transistor,2.0
46552,98848653,Metro Last Light Redux,2.0
46553,98848653,Sniper Elite V2,2.0
46554,98848653,METAL GEAR RISING REVENGEANCE,2.0
46555,98848653,METAL GEAR SOLID V GROUND ZEROES,2.0
46556,98848653,Prince of Persia Warrior Within,2.0
46557,98848653,The Lord of the Rings War in the North,2.0
46558,98848653,Natural Selection 2,2.0
46559,98848653,HAWKEN,2.0
46560,98848653,Dex,2.0
46561,98848653,Metro 2033 Redux,2.0
46562,98848653,Assassin's Creed IV Black Flag,1.0
46563,98848653,Mad Max,1.0
46564,98848653,Team Fortress 2,1.0
46565,98848653,Rising Storm/Red Orchestra 2 Multiplayer,1.0
46566,98848653,Fractured Space,1.0
46567,98848653,DiRT 3 Complete Edition,1.0
46568,98848653,Darkest Dungeon,1.0
46569,98848653,PAYDAY 2,1.0
46570,98848653,Risk of Rain,1.0
46571,98848653,Dungeon Defenders,1.0
46572,98848653,Rodina,1.0
46573,98848653,ACE COMBAT ASSAULT HORIZON Enhanced Edition,1.0
46574,98848653,Dungeon of the Endless,1.0
46575,98848653,Dota 2,1.0
46576,98848653,Red Faction Armageddon,1.0
46577,98848653,Star Conflict,1.0
46578,98848653,Super Monday Night Combat,1.0
46579,98848653,Ori and the Blind Forest,1.0
46580,98848653,Mare Nostrum,1.0
46581,98848653,Killing Floor Mod Defence Alliance 2,1.0
46582,98848653,Wolfenstein The Old Blood ,1.0
46583,98848653,Planetary Annihilation,1.0
46584,98848653,Westerado Double Barreled,1.0
46585,98848653,Satellite Reign,1.0
46586,98848653,Xenonauts,1.0
46587,98848653,Nosgoth,1.0
46588,208467850,Alien Swarm,3.0
46589,230031062,Counter-Strike Global Offensive,5.0
46590,230031062,Counter-Strike Nexon Zombies,3.0
46591,230031062,Saints Row The Third,3.0
46592,230031062,Brick-Force,1.0
46593,230031062,Serious Sam 3 BFE,1.0
46594,230031062,Left 4 Dead 2,1.0
46595,230031062,Team Fortress 2,1.0
46596,230031062,S.K.I.L.L. - Special Force 2,1.0
46597,55672384,Call of Duty Modern Warfare 2,1.0
46598,55672384,Left 4 Dead 2,1.0
46599,55672384,Call of Duty Modern Warfare 2 - Multiplayer,1.0
46600,55672384,Empire Total War,1.0
46601,126992940,Team Fortress 2,5.0
46602,126992940,Nuclear Throne,3.0
46603,126992940,Garry's Mod,3.0
46604,126992940,Dota 2,2.0
46605,126992940,FTL Faster Than Light,2.0
46606,126992940,Don't Starve Together Beta,1.0
46607,126992940,Relic Hunters Zero,1.0
46608,126992940,Heavy Bullets,1.0
46609,126992940,Super Crate Box,1.0
46610,126992940,Toribash,1.0
46611,126992940,Don't Starve,1.0
46612,126992940,Crypt of the NecroDancer,1.0
46613,126992940,The Expendabros,1.0
46614,126992940,Kung Fury,1.0
46615,126992940,Gear Up,1.0
46616,126992940,Famaze,1.0
46617,112376397,Dota 2,5.0
46618,112376397,The Witcher 3 Wild Hunt,5.0
46619,112376397,Assassin's Creed III,5.0
46620,112376397,Darksiders II,4.0
